,lat,lon,b_true,b_pred
2642,7.286504145,-9.480088725,0.503785745,0.694373072
2643,9.371931276,-6.356028101,-0.524169564,-0.355576607
2644,-8.040444996,-3.453472123,1.219967446,1.0205697
2645,-2.360308608,-8.409959054,-0.715981864,-0.403899189
2646,-9.935958828,8.167586939,-1.75713834,-1.744817178
2647,-4.475345539,-4.145018415,2.67424008,2.451044798
2648,7.149938341,1.080831515,-0.179920423,-0.085194599
2649,3.927718749,6.36981046,-0.57135739,-0.132164202
2650,-3.515189757,-1.829000242,-2.049917266,-1.988560831
2651,2.902849152,4.2913549,-0.822690588,-0.794695204
2652,-0.454618432,-9.510299315,-0.965383158,-0.822800168
2653,5.524201442,-2.930502845,-0.24893467,-0.227661615
2654,-9.544479378,1.360191658,-1.880723896,-1.867123163
2655,5.300678559,-1.23880437,-2.601349768,-2.498121888
2656,-2.728095859,4.943853528,-0.934273761,-0.862063728
2657,0.31827223,-7.599638313,0.140832343,0.356445096
2658,-8.332814515,0.402762094,-0.185931123,-0.270804376
2659,6.849401396,7.53460392,-0.039679104,-0.262483456
2660,9.597295711,3.994665,0.832490524,1.095302437
2661,1.519198143,-1.460977089,1.330761962,1.360396789
2662,-2.959268831,-6.477571702,-1.168692474,-0.976965022
2663,5.798109564,-8.135449048,1.972466428,2.058545111
2664,-3.22528483,-8.05899213,-0.344476537,-0.230626336
2665,7.062773864,2.987096141,-0.055886154,0.184835172
2666,-0.358931596,-1.274265,0.004141669,0.4357056
2667,-9.960060995,3.57853933,-2.591642254,-2.424388197
2668,1.707743517,4.260845006,0.088675957,0.184577943
2669,-2.653486314,-1.528873677,-0.719969984,-0.941695792
2670,-2.251208998,-2.839885918,-2.026704838,-1.793767119
2671,-6.676465764,9.81737066,0.547196875,0.319768365
2672,-2.406657876,6.740547522,1.029967899,0.954975352
2673,6.008843136,-3.575414957,0.082852976,0.005705611
2674,0.155352929,9.399029393,0.605597248,0.75131943
2675,-4.59901649,7.096661787,0.413111409,0.556779385
2676,-7.418450819,-9.291126534,-1.683964548,-1.601029018
2677,1.732383059,4.463160743,-0.033781886,0.046206488
2678,1.638804907,0.598820531,-0.503012356,-0.435969128
2679,-2.52196182,3.01489753,-0.849743804,-0.625879764
2680,5.412337171,9.489310519,0.352476623,-0.133260669
2681,-3.761910882,-7.334521126,-0.416907877,-0.627506353
2682,0.687967931,-0.158557258,-0.337707605,-0.204691151
2683,-1.43633792,-2.960204218,-1.393513274,-1.509911889
2684,-6.478214718,7.546244534,1.300765017,1.193565028
2685,-3.979747637,6.009132352,-0.854442032,-0.738258035
2686,-7.663268151,5.997912408,0.316056029,0.39991867
2687,-1.113677096,4.895293613,-0.48713419,-0.398792331
2688,-7.699632795,-0.792262478,0.211338037,0.165042622
2689,-3.862412285,7.561469742,-0.237235773,-0.220519847
2690,1.472334654,-7.217757353,1.595235044,1.304046773
2691,-2.315416821,-0.40334792,-0.691745878,-0.748894298
2692,-8.751232409,2.766179283,-2.158581267,-2.511390188
2693,-2.577024487,-5.748811341,-0.555909489,-0.715985709
2694,-3.650693596,-0.40517067,0.017545956,0.299349884
2695,6.723353693,-2.055695923,0.22960045,0.146796841
2696,-6.160714642,0.699153401,-0.005485199,0.17225864
2697,-4.368734456,-0.265994634,0.727436919,0.985497198
2698,-1.526832084,3.417459147,1.235025238,1.589776491
2699,-1.441737919,-5.549192889,-1.060822942,-1.000085501
2700,-0.08250377,1.236624202,0.076311913,0.105406343
2701,9.774807606,5.133576459,-0.476327276,-0.473540773
2702,4.307109344,3.243880951,-0.311452642,-0.231731534
2703,4.811601028,2.624068681,-0.185237743,-0.034954831
2704,-9.671652399,-1.480328035,-0.743311079,-0.766253364
2705,-1.576656044,8.843741711,0.040009771,-0.003455709
2706,1.798716606,1.195617813,-1.297230014,-1.271026595
2707,-1.418956132,-2.943797643,-1.38223284,-1.505406022
2708,9.122693064,8.15718352,0.161575197,-0.175466151
2709,-4.578754283,8.932558772,-1.521750905,-1.509522494
2710,-5.069319682,-0.911623632,1.511820064,1.4907922
2711,2.86818942,7.481955879,-0.894877462,-0.654265688
2712,-6.96179486,-9.427537096,-1.816758462,-1.545426509
2713,0.299118258,-6.75493283,0.092608855,0.59363369
2714,-8.422248044,-6.337812148,-0.217859878,0.005624131
2715,9.987497116,8.001847318,-0.319616759,-0.128929849
2716,6.907706562,-7.43098405,1.806238079,1.844320688
2717,-8.589714286,-2.624967916,1.316649909,1.254335759
2718,-2.282865316,-6.005492958,-1.280871015,-1.335408786
2719,-9.328529477,1.267374115,-1.733736982,-1.701732568
2720,2.84862323,-1.995020954,0.997271685,1.021497377
2721,8.713806746,0.47113493,-0.02428503,-0.024423267
2722,2.512928398,-0.559743685,0.2539829,0.228850905
2723,-6.753054001,6.256408783,0.840705836,0.837156593
2724,-7.928481645,3.148704402,-1.105053653,-1.065206752
2725,-3.859368499,1.134129481,0.207685191,-0.160272177
2726,1.805548407,-5.138799733,1.357546522,1.254352907
2727,-7.264059308,4.480083188,-0.821828106,-0.843306508
2728,1.722031511,-5.995271538,0.929393915,0.857545117
2729,-5.644560218,-1.879639541,0.290010338,0.320302499
2730,3.218197394,-6.298225938,2.340341533,2.47861662
2731,-4.874413988,-8.71787508,0.639131422,0.358923097
2732,7.05927325,1.868642512,-0.004788845,0.095378623
2733,-6.357479921,7.789531323,1.340826289,1.0195483
2734,-9.789227514,-7.752706673,-1.426289501,-1.563453273
2735,8.72867662,0.872745427,0.30082775,0.295885654
2736,-1.151336163,3.47637144,1.389877696,1.805272312
2737,0.873811309,-7.830481536,0.75928819,0.564668326
2738,3.264361797,-3.717749843,0.956835888,0.83388124
2739,-8.632901572,-6.551106596,-0.041727416,0.187338221
2740,-9.162970164,-5.558454958,-1.086815609,-0.911035847
2741,-3.000674086,9.020864782,-0.712885021,-0.864625298
2742,-5.962664438,-0.916806117,1.144444812,1.153825349
2743,9.926080011,5.740013679,0.633057215,0.459043771
2744,6.93703054,-9.601771805,0.037521358,0.411733044
2745,4.959773059,-2.784106069,-0.574404684,-0.65731671
2746,-4.53253183,-8.438617652,0.176679901,0.01257028
2747,-3.492749427,6.056479533,-0.978028748,-0.813663765
2748,-9.973797394,1.428637512,-1.722749355,-1.900763267
2749,6.580562119,6.709398923,0.592052535,0.446937233
2750,6.526032863,-8.971150398,0.885140808,0.947054952
2751,3.540435654,-8.549163857,0.562769437,0.763533282
2752,5.657681789,9.987143741,-0.373963165,-0.461512174
2753,1.415198946,-0.992905757,0.430064004,0.608857613
2754,-3.439217014,-4.596261512,1.777250533,1.846902328
2755,5.250447186,-5.497172686,-1.02534597,-0.99264478
2756,6.964277897,-7.392972333,1.787527328,1.824773988
2757,-0.224307315,3.283718806,2.071890369,1.969331728
2758,5.33144581,8.012503474,-0.315362369,-0.494203749
2759,-0.909993658,-0.318060424,0.41271323,-0.002360673
2760,-0.07445873,7.130573603,-1.410707322,-1.091259896
2761,5.617368802,2.184381669,-0.044540369,0.042205135
2762,6.363746491,5.583936304,0.749760928,0.643188849
2763,-1.591239481,0.965531616,0.096434695,0.31800373
2764,1.269907134,-4.925467983,1.96262942,1.644276536
2765,-4.846434944,5.069458303,-1.100785557,-1.256418776
2766,3.655105389,9.886690483,-1.73903323,-1.143156203
2767,7.434506364,8.026077281,-0.359084754,-0.239348539
2768,-4.0061032,9.672669653,-0.79218186,-1.115426278
2769,-2.14653961,2.76690339,0.38398174,0.593231725
2770,6.517915391,6.531716696,0.676716266,0.554307487
2771,2.289491871,-1.621678218,1.310715823,1.196909557
2772,-5.539350771,-3.456113055,0.584349743,0.335099738
2773,4.70090322,8.415950945,-0.578285336,-0.417705001
2774,-4.155890823,-4.694519518,3.169492,3.217344833
2775,-6.169312068,5.518812782,-0.676024411,-0.48842384
2776,-9.001517027,7.319291092,-2.237285889,-2.20472417
2777,-5.750066296,0.28940068,0.537910273,0.485194433
2778,9.747408708,6.148361232,1.288471791,1.260115034
2779,-4.571312762,-5.538125323,1.999929238,2.105684709
2780,-2.69300034,-8.864754825,-0.02720715,0.209658847
2781,8.174068702,1.53758035,0.639482349,0.613819
2782,4.309528299,-4.087379627,0.179107919,0.296233874
2783,-7.031049004,3.833535176,-0.513368266,-0.276810394
2784,7.422380237,0.265287182,-0.104081122,-0.108935424
2785,9.062199928,8.511922849,0.115323669,-0.126381337
2786,-8.687532995,4.126649966,-1.967100009,-2.175095439
2787,3.696285771,0.282217075,-1.407196886,-1.473860422
2788,-5.263072407,-3.999087474,1.442555606,1.121405902
2789,-6.810486341,-0.662458987,0.178430487,0.201912047
2790,-8.398922349,-9.279308298,-1.848285383,-1.86725947
2791,1.599836561,-6.110295072,0.804112658,0.754894473
2792,-6.206186685,5.900604384,-0.027181679,0.061519281
2793,-9.466051286,1.015978468,-1.516294561,-1.534093245
2794,9.367125073,-6.816390201,-0.613430199,-0.401199811
2795,5.348879689,1.060297064,-0.19016096,-0.014530561
2796,-3.137098489,9.980102596,-0.778286162,-1.072727678
2797,2.362914192,-5.188423086,1.425650016,1.445792083
2798,2.637220102,-4.946852284,1.343382909,1.437203417
2799,0.14623042,3.10506923,2.164048639,1.95502508
2800,-9.910658112,-3.310984029,0.557348473,0.946075477
2801,-5.167593971,3.528760135,-1.763914466,-1.874563699
2802,9.03261068,2.125093333,1.757100059,1.893673328
2803,-8.694807256,1.038910411,-1.098944935,-1.025886321
2804,-3.596215147,-8.071670083,-0.438065382,-0.322365435
2805,-8.249151723,3.015121644,-1.467048963,-1.703100346
2806,-5.751615906,-6.219952096,0.779140385,0.67606338
2807,-5.127300296,7.775899703,0.264982749,0.173635015
2808,-4.834494245,1.483826856,-0.908621645,-0.873534114
2809,3.085291813,4.905575409,-0.811362812,-0.659323548
2810,-8.220809176,4.997590865,-0.920963373,-1.013783209
2811,2.235477587,0.588870595,-1.153848008,-1.109927116
2812,-9.3495518,-3.782612429,0.116820576,0.613660827
2813,8.721313216,-1.551538928,-1.439803631,-1.463447266
2814,3.476163516,2.080964526,-2.59620534,-2.779407484
2815,-9.145290773,8.094009749,-1.211884232,-1.369922663
2816,-5.953307676,-7.113889576,0.95621921,1.168692732
2817,-9.81235704,5.405747695,-0.51464363,-0.395377435
2818,-4.659290895,-9.151729226,-0.183194221,-0.237288486
2819,-2.937068558,-3.356153387,-2.287683199,-2.072522281
2820,-8.116726611,-2.146983163,1.559471064,1.244909726
2821,-5.93272319,6.117355229,0.42076787,0.392492497
2822,0.188928104,3.954515659,0.878052649,0.763140226
2823,4.482104281,3.542052204,-0.159893522,0.066632014
2824,2.208845986,-5.860447459,1.548391489,1.435311544
2825,-0.533996223,8.023325655,0.043490809,-0.12627569
2826,-3.074715723,-1.132151725,-0.737909659,-0.786681827
2827,9.956062617,-0.842453062,-0.043367258,0.047344138
2828,-7.964068651,4.812182193,-1.098753836,-1.192643656
2829,-5.202963213,-5.837404324,1.104604854,1.126736532
2830,-9.717329803,1.922118054,-2.545925677,-2.618155785
2831,2.077945937,-5.407300716,1.339350512,1.267377333
2832,4.530122479,-4.166805636,-0.217460923,-0.103307432
2833,2.785525249,1.122286027,-2.704076759,-2.803834099
2834,-0.24716056,-4.815942627,1.400836985,1.482279799
2835,9.589047058,-7.056659216,-0.834485162,-0.481499746
2836,-0.960158261,6.6232869,-0.548582018,-0.335512882
2837,3.596544751,-8.559854358,0.474862331,0.68872529
2838,-1.244629294,3.860765334,0.67416068,1.125117277
2839,-9.269601564,-7.214039529,-0.442696833,-0.399573868
2840,-0.543128486,5.336766978,-0.516649506,-0.491509154
2841,8.152399532,-6.614123103,2.063096191,1.679904903
2842,-7.926736806,2.435738768,-0.316378873,-0.419532964
2843,-4.250699737,2.300469514,-1.14856198,-1.185103808
2844,5.654505577,8.90537364,-0.180093571,-0.403875845
2845,8.505886335,-6.416876762,1.364194126,1.115063492
2846,6.355410826,8.583544739,-0.836653453,-0.68965609
2847,-4.722344462,9.126335969,-1.337713578,-1.242674128
2848,-6.987926997,3.379784223,0.075183649,0.39207264
2849,-9.5528271,1.284764116,-1.791500533,-1.786677642
2850,1.653892013,-3.670515562,0.235381864,0.861693752
2851,8.177578037,3.895941615,-0.992345015,-0.782413234
2852,7.971998914,1.1914138,-0.142473566,-0.162188142
2853,2.677328575,4.891446913,-0.548682293,-0.29939104
2854,-3.778332635,-3.304114222,-0.887453797,-0.876150711
2855,2.235480759,8.122259504,-0.06915691,-0.183188626
2856,4.156735521,-7.842018669,2.004434484,2.135223931
2857,-0.798394051,3.231970299,1.926497618,2.194075995
2858,-1.20022382,0.738671712,0.028488084,0.171780152
2859,-7.646781822,-1.50953851,0.647627146,0.544763707
2860,4.612694613,-1.354237606,-3.264622819,-3.035168173
2861,7.102700396,-7.299331798,1.765251089,1.797606541
2862,-4.942716817,-5.802190938,1.344073608,1.374479911
2863,-5.281310178,8.196427307,-0.129210146,-0.263768959
2864,6.444562839,1.095535253,0.538647715,0.784855316
2865,-0.897902035,-3.711081965,-1.116865856,-1.157838762
2866,4.567904346,-8.26945744,0.703208293,0.906102017
2867,-5.594203879,9.314031916,-0.158202685,-0.069646855
2868,-1.535633428,-0.140211568,-0.062289117,-0.566740263
2869,9.072940681,-0.260478417,0.287568642,0.132276149
2870,5.286091826,5.701039008,-0.196355313,-0.006506764
2871,5.347891639,1.420821816,-0.041066026,0.11459669
2872,5.184597756,3.302795479,0.584971874,0.663263191
2873,0.319255902,-8.445484008,-0.290113047,-0.091755916
2874,-1.83120165,2.910848283,1.14431513,1.389696778
2875,0.661841061,6.316073645,-1.669449299,-1.897982259
2876,-8.424960627,-1.441889325,0.018417029,0.018033835
2877,7.457775502,3.245556701,-0.38235385,0.207843561
2878,0.387006703,-4.897196163,2.296848135,2.180823089
2879,0.986610093,-4.628519351,2.294102293,1.939030588
2880,-8.163708384,-8.778182054,-0.761460777,-0.65378832
2881,-8.986536393,-6.120830162,-0.543552305,-0.429632867
2882,-3.913061493,-6.695080302,-0.064821885,-0.354756671
2883,7.281948575,-1.350474078,0.46833461,0.502547229
2884,-8.241688663,4.335496913,-1.630738773,-1.838851518
2885,-5.638056011,8.664814169,-0.104349392,-0.135499397
2886,-3.762552544,6.301057801,-0.728219709,-0.494236459
2887,-3.725467831,-5.77741953,1.172941806,1.390649976
2888,-3.634418979,-1.808634283,-2.102134288,-1.979902959
2889,-3.188476846,-2.848825876,-2.673053623,-2.502146278
2890,7.140075164,8.66809407,-0.570063861,-0.443398747
2891,5.463994667,7.997884926,-0.414785636,-0.600831981
2892,3.911086554,5.697620251,-1.048774335,-0.943429156
2893,-9.911797707,8.331551311,-1.490216174,-1.433995475
2894,-3.911008313,3.193236249,-2.639361441,-2.546833881
2895,-4.100029779,-3.912388758,1.759762279,1.70722335
2896,0.240431135,-0.012679396,0.15599042,0.105709845
2897,3.837707007,7.702952317,0.797909368,1.01547378
2898,-3.400321812,-3.808662928,-0.290563967,-0.238598527
2899,-1.006058015,-9.328492764,-0.522437816,-0.559698792
2900,-2.685115972,3.762665666,-0.874575866,-0.814110396
2901,-8.923516335,8.228910727,-0.928481174,-1.076126508
2902,-3.619737565,4.299489919,-2.094750637,-1.901547658
2903,7.18570752,-6.473682388,1.847366477,2.163361309
2904,7.642001876,-0.166237332,-0.159367932,-0.009457256
2905,-8.654214721,-2.979712026,1.126239905,1.247310476
2906,-7.123364091,2.638766004,1.161259749,1.324949932
2907,8.937183378,0.513137478,0.191202757,0.284814402
2908,-5.928805597,-4.462384048,-0.002604855,0.150608011
2909,8.623410752,8.298239443,-0.014906121,-0.084756724
2910,-7.119217337,-3.191257118,1.3940912,1.455256857
2911,-9.387049031,-5.484613417,-1.214667994,-1.035690953
2912,1.523295969,-6.060506324,0.727061556,0.683955868
2913,-2.244861416,-9.663885971,-0.250938572,0.01696456
2914,2.84418965,-1.935461701,1.001360465,0.991803509
2915,-8.967128971,9.792048289,-0.568839533,-0.464477065
2916,-0.612999828,0.833787665,0.228306559,0.244611085
2917,4.936025405,8.309997755,-0.495409015,-0.48629409
2918,-4.266190731,-2.233607891,-2.021751113,-1.721302947
2919,-6.362522118,-2.173596954,0.053879377,0.481166278
2920,-5.520208138,-5.805755614,0.807993972,0.826516788
2921,-8.838049602,4.326084305,-1.693769335,-1.874937372
2922,-4.679260195,6.766103249,0.620876086,0.713665071
2923,-5.918680099,-1.215868455,1.137486492,1.014747339
2924,-2.199034868,-6.507701166,-1.827024919,-1.600281705
2925,2.90990978,-5.024923432,1.380807965,1.602948965
2926,-1.149805519,9.572977096,-0.223203829,0.234571694
2927,-4.311241664,-9.208668823,-0.421107438,-0.401386871
2928,-7.363341563,7.665069491,-0.172758639,-0.21790376
2929,2.480435739,-8.269961178,0.913204699,0.869316175
2930,2.964261552,-0.781355298,-0.0552562,-0.116753643
2931,-2.427708993,3.719681661,-0.25005449,-0.262046918
2932,-3.973889571,-2.699997851,-2.040645516,-1.895483947
2933,2.648851306,-0.812012375,0.392896531,0.292140099
2934,-7.260073437,3.522081806,-0.461785343,-0.111067926
2935,9.560716372,3.587764513,1.620993597,1.858521492
2936,2.44140745,-1.902014781,1.22595718,1.20466848
2937,-2.639555966,-7.198045242,-1.363061704,-1.287909455
2938,-0.644961021,-4.116309488,-0.409035004,-0.377403058
2939,3.339769454,-4.486792726,1.007422705,1.173983864
2940,-2.758997886,6.933132653,0.842896501,0.837155316
2941,-6.217428043,3.185444233,0.331317673,0.325766747
2942,-5.005114689,-3.556032053,1.263530882,0.888394305
2943,8.726469332,0.484706276,-0.006571318,-0.001964241
2944,3.727714244,-1.144274627,-1.369105581,-1.427025107
2945,-4.305231326,-1.524694209,-1.0715561,-0.82881733
2946,0.892971466,7.058031431,-1.240688724,-1.290997031
2947,1.070483599,3.875680741,0.625533436,0.668532769
2948,-0.547639212,-2.449602411,-0.618205935,-0.64942829
2949,-6.796295831,-7.129493532,0.395578347,0.512681246
2950,1.977509555,-8.486497736,-0.105457956,-0.05066558
2951,-8.236001086,1.046266589,-0.743218108,-0.522555493
2952,-5.831034701,0.361474879,0.397441795,0.367373707
2953,-8.555576849,5.87799756,-0.301889659,-0.258574366
2954,9.815933394,6.599267115,1.402291194,1.593426792
2955,-6.003908013,9.17592455,0.086954539,0.090166532
2956,-0.399230628,4.380794884,0.052089053,0.407050185
2957,7.148755345,-7.042656521,1.823610704,1.932353691
2958,8.011858792,-5.563172267,1.323675316,1.355810481
2959,-5.86813933,-7.174532384,1.029025615,1.286644336
2960,-9.041803167,7.570478852,-2.035893145,-2.065559883
2961,-4.408282439,6.859981234,0.210855327,0.445096317
2962,-5.396561769,6.456041249,1.192380516,0.948525435
2963,8.959673665,8.692838559,0.04909485,-0.053801042
2964,8.556422814,-1.918568134,-2.164923086,-2.192633854
2965,-7.677324095,-5.372813977,-0.93352032,-1.353640699
2966,6.800613362,-1.633868594,0.813699733,0.708715372
2967,1.931607893,2.512690246,-0.082002459,-0.376741067
2968,-6.526126885,0.865583164,-0.082276356,0.328781321
2969,1.967194615,-8.949403504,-0.756893452,-0.555535795
2970,-4.860068766,-9.560095795,-0.254712206,-0.159039057
2971,7.804791779,-6.173676296,2.176041157,2.124593385
2972,4.693433296,-8.294409043,0.71422917,0.87891194
2973,5.464748377,-0.684826911,-1.737947159,-1.987405759
2974,0.114464059,7.432901414,-1.046967714,-0.87346041
2975,7.368230097,-1.203095303,0.396343529,0.526409653
2976,-7.913473166,2.477451415,-0.317586205,-0.412884444
2977,0.071510371,-0.558127352,0.204837699,0.236759649
2978,2.342800655,5.608737737,-0.682645072,-0.548389359
2979,0.695527156,4.474298758,-0.160155705,-0.172982891
2980,-1.936538791,-0.932983682,-0.821270572,-1.049879192
2981,-7.053571096,6.899194753,0.738530423,0.958010479
2982,0.321880705,-6.558149002,0.192037145,0.701400885
2983,-4.816988563,7.063313233,0.725571012,0.794775513
2984,-3.895025243,-9.403728846,-0.101801593,-0.086982563
2985,-0.194149652,-6.801061903,0.250997811,0.726789015
2986,6.012472022,3.070409885,0.608185203,0.120054753
2987,0.146842517,0.756661412,0.278673976,0.224095461
2988,-9.247657439,-9.480785989,-1.910007986,-1.971000112
2989,1.170671841,2.527973285,0.966123513,0.948253715
2990,3.829221925,-4.769811461,0.547156404,0.938771313
2991,-0.110684714,-4.828931202,1.66692909,1.729642519
2992,-9.322906908,4.61201355,-1.083017918,-1.102623359
2993,-5.723438442,-2.182422317,-0.175346881,0.071504955
2994,-3.708600481,7.413011134,-0.1225866,-0.012103372
2995,-8.197404972,3.709509597,-1.823014331,-1.991723572
2996,-8.24436632,4.572661673,-1.415009038,-1.603275873
2997,-9.515624987,4.832867906,-0.736807468,-0.691987015
2998,-1.979543784,4.300292631,0.041148347,0.020814478
2999,3.276671181,3.190821254,-1.411372167,-1.627616169
3000,2.285892924,-5.227365318,1.411890144,1.409098993
3001,5.666803246,-5.883655143,-0.38514423,-0.544449413
3002,4.251751903,-3.895550455,0.40056278,0.494672746
3003,2.740358398,-9.606904403,-0.254982311,-0.088969639
3004,8.289317259,4.860234896,-1.557462017,-1.565595385
3005,-5.667052327,6.008469663,0.299877307,0.22637923
3006,6.15169934,-4.02054209,-0.159109269,-0.196379936
3007,-1.997413541,-8.737664131,-0.653564736,-0.388868702
3008,4.224481197,4.980129413,-0.976963838,-0.952650555
3009,-3.534619002,7.663840055,-0.231221483,-0.175951171
3010,6.069840275,-9.847080451,-0.84499445,-0.247436322
3011,7.588528038,4.428142471,-1.571889432,-1.25842506
3012,4.30344838,-0.230987279,-1.719546707,-2.078420061
3013,9.426279617,-1.684920534,-0.934833023,-1.106686517
3014,8.117833612,0.12436553,-0.540837433,-0.51795348
3015,5.320186121,5.432180971,-0.19374907,-0.099258982
3016,-8.392910213,8.725361392,-0.867423948,-0.69731957
3017,-1.296886277,4.283261274,0.002626543,0.372628353
3018,-0.528450217,7.411857108,-0.56431463,-0.343724813
3019,4.222640415,2.266316899,-1.075955326,-1.329343169
3020,-9.506842021,1.166552132,-1.662252534,-1.663714624
3021,6.946281092,-0.598984093,0.857551405,1.206653456
3022,-5.640930681,-2.078770344,-0.070527462,0.111632554
3023,7.079978666,-2.520622311,-0.944547783,-1.139002349
3024,-1.692819947,-5.409742079,-1.390281513,-1.313367633
3025,-9.353413818,6.867048209,-2.257302623,-2.276078718
3026,5.843699461,-3.345073647,0.097952414,0.055544896
3027,-8.576844806,-7.020709073,0.422275586,0.584629194
3028,-8.493110048,5.240923742,-0.515696235,-0.640836288
3029,0.747260309,-0.24073216,-0.404888805,-0.232314692
3030,-2.990913,-8.64931047,-0.04283942,0.184110959
3031,2.324569932,-5.546923332,1.54980961,1.491561615
3032,-4.683940199,7.182493082,0.465889325,0.568702395
3033,-9.147620811,3.31326189,-2.915900291,-3.05237757
3034,6.559306443,4.856824379,0.318612075,0.460513259
3035,8.623497257,7.707527392,0.188006051,0.066758978
3036,-0.141579176,-1.850460093,0.405284986,0.725323792
3037,7.196514163,4.030030558,-0.95135836,-0.574216029
3038,-6.373023584,2.12073864,1.731108552,1.845514167
3039,-7.556794588,6.999296572,-0.260664313,0.022746953
3040,7.904785759,2.820323776,0.968733094,1.219442836
3041,-8.264352545,-3.931421959,0.433465725,0.153728139
3042,3.342652795,3.398822015,-1.292660448,-1.491408953
3043,-0.94833424,6.882111439,-0.378408913,-0.102325969
3044,9.114170593,0.924346266,0.673856915,0.826889998
3045,-0.875283584,5.670845501,-0.696613613,-0.808039614
3046,-6.511354891,5.549963086,-0.448015913,-0.288066179
3047,-4.765526979,-0.614770599,1.211018177,1.373281568
3048,3.171816321,6.370052943,-0.879614396,-0.830086824
3049,4.335965224,0.446072626,-1.734901866,-1.656930276
3050,-4.404195537,0.993039396,-0.406048164,-0.510842635
3051,-2.014829028,9.519338276,-0.902426908,-0.313417797
3052,-7.446579126,-5.505887382,-0.879137614,-1.206838294
3053,-2.204751479,-8.939069089,-0.452774629,-0.14809033
3054,7.044926658,1.040673487,-0.049977267,0.058815714
3055,-5.687376487,2.296822872,0.744476298,0.675196868
3056,3.068372684,2.670790559,-2.027403284,-2.117420319
3057,-8.136615562,8.045839208,-0.80711862,-1.096730817
3058,8.482483272,1.170464654,0.429737473,0.357149493
3059,3.635497761,3.863578207,-1.20596243,-1.171327989
3060,4.141157487,-4.55755417,0.165231417,0.408000079
3061,-3.527374027,-0.808388451,-0.53363256,-0.322618432
3062,6.198239729,-0.304663151,0.183656369,0.39827106
3063,-7.779800338,-7.086276629,0.279093404,0.670375898
3064,-7.080161319,-3.451878702,0.801264211,1.007099197
3065,-8.034127624,-2.475552203,2.011147874,1.632853493
3066,3.413125444,-6.486505848,2.392746059,2.575069398
3067,-6.368420443,1.572929956,0.94226901,1.288711292
3068,7.858275523,4.703887157,-1.667099242,-1.527257459
3069,8.563496555,-5.396553463,0.342000838,0.464631007
3070,3.390067648,-5.949974625,1.588955359,1.952484395
3071,6.867278449,2.534447927,0.004356297,0.041349596
3072,6.197811385,1.925894131,0.054605567,0.126633102
3073,3.188926117,-8.360371018,1.316310351,1.414061819
3074,-0.399363085,-8.437670346,-0.032166806,-0.104047282
3075,0.917605541,5.636259604,-1.192135371,-1.536620439
3076,0.289325125,-1.041251222,0.406423264,0.609525279
3077,1.991153843,7.823505918,-0.040398414,-0.196801223
3078,3.102877642,7.369634671,-0.667488383,-0.373813953
3079,-2.738393977,9.291050676,-0.781859426,-0.743225273
3080,5.263719815,6.061011601,-0.03709654,0.345182978
3081,-6.288482761,-7.215333856,0.737731171,0.95957561
3082,-1.594539029,-7.858884756,-1.103747794,-0.801153426
3083,-5.076295419,3.371487315,-1.605616375,-1.751106121
3084,-4.95209033,-4.36165059,2.365614314,2.061105892
3085,2.495834644,6.511330445,-1.27672831,-1.193975546
3086,-6.850211316,9.051728082,-0.181286959,-0.292601492
3087,0.366534311,-2.191510044,1.473610256,1.487667305
3088,9.383406258,-0.786125911,0.096758694,-0.076060011
3089,6.246863802,-5.440603344,0.274175157,0.231570679
3090,3.296708621,-5.786508188,1.580330966,1.937056517
3091,-4.945249087,-2.016545828,-0.659455462,-0.404917613
3092,4.990199972,4.59599626,-0.369539557,-0.06423374
3093,-9.758139081,7.700014527,-2.410662325,-2.498705768
3094,-7.05682306,-5.257586316,-0.913819386,-1.117523858
3095,9.203464155,9.139937592,0.005830277,-0.006575339
3096,7.30689221,5.862090319,-0.245607029,-0.066229894
3097,7.760324922,-3.381715298,-3.147115418,-2.709690338
3098,8.914689128,-6.306244983,0.316561696,0.33546259
3099,-5.995839022,1.472870993,0.511138772,0.699370486
3100,8.099406906,4.024786389,-1.329970571,-1.08773409
3101,0.455162968,-7.167062318,0.212280997,0.477040165
3102,-6.866165039,-2.063829329,0.463747661,0.874916691
3103,3.790909687,-9.984173327,-0.739280484,-0.474699911
3104,-6.070726065,-4.229491133,-0.209719766,-0.00786088
3105,6.081287804,-4.691700031,-0.487075462,-0.3795062
3106,-4.831028438,0.684912142,-0.007623037,-0.187478928
3107,5.968959273,-1.415322177,-0.370651123,-0.379725679
3108,-5.767407762,1.456522651,0.220155703,0.309872233
3109,2.747189185,0.657067202,-1.698546813,-1.805730581
3110,-9.917228519,-1.877298847,-0.165820605,-0.000636293
3111,-7.738232156,4.140081316,-1.30256134,-1.362922659
3112,7.307943313,6.193020523,0.019491959,0.044391332
3113,-5.207308483,-2.446912198,-0.681067248,-0.34570383
3114,-8.961062314,-7.521920087,0.336380591,0.195994977
3115,0.43499364,-3.006971277,0.890850963,0.912891823
3116,-1.111842691,9.537397792,-0.171804178,0.247716545
3117,8.562121606,8.830865125,-0.132464305,0.004221878
3118,4.688444217,7.879675514,0.450972151,0.557922179
3119,0.040261022,-2.863185407,0.137533466,0.145790565
3120,-7.484201712,-5.09107489,-0.975709201,-1.431587033
3121,7.274139667,-5.725894927,1.641256315,1.882715656
